UF;COD_MUN;NM_MUN;REDE;NOTA
CE;2313351;Tejuçuoca;Pública;4.7
CE;2313401;Tianguá;Estadual;4.6
CE;2313401;Tianguá;Pública;4.6
CE;2313500;Trairi;Estadual;4.6
CE;2313500;Trairi;Pública;4.6
CE;2313559;Tururu;Estadual;4.2
CE;2313559;Tururu;Pública;4.2
CE;2313609;Ubajara;Estadual;4.7
CE;2313609;Ubajara;Pública;4.7
CE;2313708;Umari;Estadual;3.7
CE;2313708;Umari;Pública;3.7
CE;2313757;Umirim;Estadual;3.6
CE;2313757;Umirim;Federal;0.0
CE;2313757;Umirim;Pública;3.5
CE;2313807;Uruburetama;Estadual;4.5
CE;2313807;Uruburetama;Pública;4.5
CE;2313906;Uruoca;Estadual;4.5
CE;2313906;Uruoca;Pública;4.5
CE;2313955;Varjota;Estadual;4.2
CE;2313955;Varjota;Pública;4.2
CE;2314003;Várzea Alegre;Estadual;4.4
CE;2314003;Várzea Alegre;Pública;4.4
CE;2314102;Viçosa do Ceará;Estadual;4.4
CE;2314102;Viçosa do Ceará;Pública;4.4
RN;2400109;Acari;Estadual;3.3
RN;2400109;Acari;Pública;3.3
RN;2400208;Açu;Estadual;0.0
RN;2400208;Açu;Pública;0.0
RN;2400307;Afonso Bezerra;Estadual;2.2
RN;2400307;Afonso Bezerra;Pública;2.2
RN;2400406;Água Nova;Estadual;0.0
RN;2400406;Água Nova;Pública;0.0
RN;2400505;Alexandria;Estadual;0.0
RN;2400505;Alexandria;Pública;0.0
RN;2400604;Almino Afonso;Estadual;4.0
RN;2400604;Almino Afonso;Pública;4.0
RN;2400703;Alto do Rodrigues;Estadual;3.1
RN;2400703;Alto do Rodrigues;Pública;3.1
RN;2400802;Angicos;Estadual;0.0
RN;2400802;Angicos;Pública;0.0
RN;2400901;Antônio Martins;Estadual;0.0
RN;2400901;Antônio Martins;Pública;0.0
RN;2401008;Apodi;Estadual;3.1
RN;2401008;Apodi;Federal;0.0
RN;2401008;Apodi;Pública;4.1
RN;2401107;Areia Branca;Estadual;2.9
RN;2401107;Areia Branca;Pública;2.9
RN;2401206;Arês;Estadual;0.0
RN;2401206;Arês;Pública;0.0
RN;2401305;Campo Grande;Estadual;0.0
RN;2401305;Campo Grande;Pública;0.0
RN;2401404;Baía Formosa;Estadual;0.0
RN;2401404;Baía Formosa;Pública;0.0
RN;2401453;Baraúna;Estadual;0.0
RN;2401453;Baraúna;Pública;0.0
RN;2401503;Barcelona;Estadual;0.0
RN;2401503;Barcelona;Pública;0.0
RN;2401602;Bento Fernandes;Estadual;0.0
RN;2401602;Bento Fernandes;Pública;0.0
RN;2401651;Bodó;Estadual;0.0
RN;2401651;Bodó;Pública;0.0
RN;2401701;Bom Jesus;Estadual;0.0
RN;2401701;Bom Jesus;Pública;0.0
RN;2401800;Brejinho;Estadual;2.8
RN;2401800;Brejinho;Pública;2.8
RN;2401909;Caiçara do Rio do Vento;Estadual;0.0
RN;2401909;Caiçara do Rio do Vento;Pública;0.0
RN;2402006;Caicó;Estadual;0.0
RN;2402006;Caicó;Federal;6.1
RN;2402006;Caicó;Pública;4.5
RN;2402105;Campo Redondo;Estadual;0.0
RN;2402105;Campo Redondo;Pública;0.0
RN;2402204;Canguaretama;Estadual;0.0
RN;2402204;Canguaretama;Federal;0.0
RN;2402204;Canguaretama;Pública;0.0
RN;2402303;Caraúbas;Estadual;3.4
RN;2402303;Caraúbas;Pública;3.4
RN;2402402;Carnaúba dos Dantas;Estadual;0.0
RN;2402402;Carnaúba dos Dantas;Pública;0.0
RN;2402501;Carnaubais;Estadual;0.0
RN;2402501;Carnaubais;Pública;0.0
RN;2402600;Ceará-Mirim;Estadual;0.0
RN;2402600;Ceará-Mirim;Federal;0.0
RN;2402600;Ceará-Mirim;Pública;0.0
RN;2402709;Cerro Corá;Estadual;0.0
RN;2402709;Cerro Corá;Pública;0.0
RN;2402808;Coronel Ezequiel;Estadual;2.6
RN;2402808;Coronel Ezequiel;Pública;2.6
RN;2402907;Coronel João Pessoa;Estadual;0.0
RN;2402907;Coronel João Pessoa;Pública;0.0
RN;2403004;Cruzeta;Estadual;0.0
RN;2403004;Cruzeta;Pública;0.0
RN;2403103;Currais Novos;Estadual;3.4
RN;2403103;Currais Novos;Federal;0.0
RN;2403103;Currais Novos;Pública;4.5
RN;2403202;Doutor Severiano;Estadual;0.0
RN;2403202;Doutor Severiano;Pública;0.0
RN;2403251;Parnamirim;Estadual;3.5
RN;2403251;Parnamirim;Federal;0.0
RN;2403251;Parnamirim;Pública;4.0
RN;2403301;Encanto;Estadual;0.0
RN;2403301;Encanto;Pública;0.0
RN;2403400;Equador;Estadual;0.0
RN;2403400;Equador;Pública;0.0
RN;2403509;Espírito Santo;Estadual;0.0
RN;2403509;Espírito Santo;Pública;0.0
RN;2403608;Extremoz;Estadual;0.0
RN;2403608;Extremoz;Pública;0.0
RN;2403707;Felipe Guerra;Estadual;0.0
RN;2403707;Felipe Guerra;Pública;0.0
RN;2403756;Fernando Pedroza;Estadual;0.0
RN;2403756;Fernando Pedroza;Pública;0.0
RN;2403806;Florânia;Estadual;2.7
RN;2403806;Florânia;Pública;2.7
RN;2403905;Francisco Dantas;Estadual;0.0
RN;2403905;Francisco Dantas;Pública;0.0
RN;2404002;Frutuoso Gomes;Estadual;0.0
RN;2404002;Frutuoso Gomes;Pública;0.0
RN;2404101;Galinhos;Estadual;0.0
RN;2404101;Galinhos;Pública;0.0
RN;2404200;Goianinha;Estadual;0.0
RN;2404200;Goianinha;Pública;0.0
RN;2404309;Governador Dix-Sept Rosado;Estadual;0.0
RN;2404309;Governador Dix-Sept Rosado;Pública;0.0
RN;2404408;Grossos;Estadual;0.0
RN;2404408;Grossos;Pública;0.0
RN;2404507;Guamaré;Estadual;2.8
RN;2404507;Guamaré;Pública;2.8
RN;2404606;Ielmo Marinho;Estadual;0.0
RN;2404606;Ielmo Marinho;Pública;0.0
RN;2404705;Ipanguaçu;Estadual;2.6
RN;2404705;Ipanguaçu;Federal;0.0
RN;2404705;Ipanguaçu;Pública;0.0
RN;2404804;Ipueira;Estadual;5.0
RN;2404804;Ipueira;Pública;5.0
RN;2404853;Itajá;Estadual;0.0
RN;2404853;Itajá;Pública;0.0
RN;2404903;Itaú;Estadual;2.0
RN;2404903;Itaú;Pública;2.0
RN;2405009;Jaçanã;Estadual;0.0
RN;2405009;Jaçanã;Pública;0.0
RN;2405108;Jandaíra;Estadual;2.7
RN;2405108;Jandaíra;Pública;2.7
RN;2405207;Janduís;Estadual;0.0
RN;2405207;Janduís;Pública;0.0
RN;2405306;Januário Cicco;Estadual;0.0
RN;2405306;Januário Cicco;Pública;0.0
RN;2405405;Japi;Estadual;0.0
RN;2405405;Japi;Pública;0.0
RN;2405504;Jardim de Angicos;Estadual;0.0
RN;2405504;Jardim de Angicos;Pública;0.0
RN;2405603;Jardim de Piranhas;Estadual;0.0
RN;2405603;Jardim de Piranhas;Pública;0.0
RN;2405702;Jardim do Seridó;Estadual;3.9
RN;2405702;Jardim do Seridó;Pública;3.9
RN;2405801;João Câmara;Estadual;0.0
RN;2405801;João Câmara;Federal;0.0
RN;2405801;João Câmara;Pública;0.0
RN;2405900;João Dias;Estadual;0.0
RN;2405900;João Dias;Pública;0.0
RN;2406007;José da Penha;Estadual;0.0
RN;2406007;José da Penha;Pública;0.0
RN;2406106;Jucurutu;Estadual;0.0
RN;2406106;Jucurutu;Pública;0.0
RN;2406155;Jundiá;Estadual;0.0
RN;2406155;Jundiá;Pública;0.0
RN;2406205;Lagoa d'Anta;Estadual;0.0
RN;2406205;Lagoa d'Anta;Pública;0.0
RN;2406304;Lagoa de Pedras;Estadual;0.0
RN;2406304;Lagoa de Pedras;Pública;0.0
RN;2406403;Lagoa de Velhos;Estadual;0.0
RN;2406403;Lagoa de Velhos;Pública;0.0
RN;2406502;Lagoa Nova;Estadual;0.0
RN;2406502;Lagoa Nova;Pública;0.0
RN;2406601;Lagoa Salgada;Estadual;0.0
RN;2406601;Lagoa Salgada;Pública;0.0
RN;2406700;Lajes;Estadual;3.4
RN;2406700;Lajes;Federal;5.3
RN;2406700;Lajes;Pública;4.5
RN;2406809;Lajes Pintadas;Estadual;0.0
RN;2406809;Lajes Pintadas;Pública;0.0
RN;2406908;Lucrécia;Estadual;0.0
RN;2406908;Lucrécia;Pública;0.0
RN;2407005;Luís Gomes;Estadual;0.0
RN;2407005;Luís Gomes;Pública;0.0
RN;2407104;Macaíba;Estadual;3.0
RN;2407104;Macaíba;Federal;0.0
RN;2407104;Macaíba;Pública;0.0
RN;2407203;Macau;Estadual;0.0
RN;2407203;Macau;Federal;0.0
RN;2407203;Macau;Pública;4.0
RN;2407252;Major Sales;Estadual;4.3
RN;2407252;Major Sales;Pública;4.3
RN;2407302;Marcelino Vieira;Estadual;0.0
RN;2407302;Marcelino Vieira;Pública;0.0
RN;2407401;Martins;Estadual;3.3
RN;2407401;Martins;Pública;3.3
RN;2407500;Maxaranguape;Estadual;0.0
RN;2407500;Maxaranguape;Pública;0.0
RN;2407609;Messias Targino;Estadual;0.0
RN;2407609;Messias Targino;Pública;0.0
RN;2407708;Montanhas;Estadual;0.0
RN;2407708;Montanhas;Pública;0.0
RN;2407807;Monte Alegre;Estadual;0.0
RN;2407807;Monte Alegre;Pública;0.0
RN;2407906;Monte das Gameleiras;Estadual;0.0
RN;2407906;Monte das Gameleiras;Pública;0.0
RN;2408003;Mossoró;Estadual;3.2
RN;2408003;Mossoró;Federal;0.0
RN;2408003;Mossoró;Pública;3.6
RN;2408102;Natal;Estadual;0.0
RN;2408102;Natal;Federal;0.0
RN;2408102;Natal;Pública;0.0
RN;2408201;Nísia Floresta;Estadual;0.0
RN;2408201;Nísia Floresta;Pública;0.0
RN;2408300;Nova Cruz;Estadual;2.6
RN;2408300;Nova Cruz;Federal;0.0
RN;2408300;Nova Cruz;Pública;0.0
RN;2408409;Olho d'Água do Borges;Estadual;0.0
RN;2408409;Olho d'Água do Borges;Pública;0.0
RN;2408508;Ouro Branco;Estadual;0.0
RN;2408508;Ouro Branco;Pública;0.0
RN;2408607;Paraná;Estadual;0.0
RN;2408607;Paraná;Pública;0.0
RN;2408706;Paraú;Estadual;0.0
RN;2408706;Paraú;Pública;0.0
RN;2408805;Parazinho;Estadual;2.8
RN;2408805;Parazinho;Pública;2.8
RN;2408904;Parelhas;Estadual;0.0
RN;2408904;Parelhas;Federal;0.0
RN;2408904;Parelhas;Pública;4.0
RN;2408953;Rio do Fogo;Estadual;0.0
RN;2408953;Rio do Fogo;Pública;0.0
RN;2409100;Passa e Fica;Estadual;0.0
RN;2409100;Passa e Fica;Pública;0.0
RN;2409209;Passagem;Estadual;0.0
RN;2409209;Passagem;Pública;0.0
RN;2409308;Patu;Estadual;0.0
RN;2409308;Patu;Pública;0.0
RN;2409332;Santa Maria;Estadual;0.0
RN;2409332;Santa Maria;Pública;0.0
RN;2409407;Pau dos Ferros;Estadual;0.0
RN;2409407;Pau dos Ferros;Federal;0.0
RN;2409407;Pau dos Ferros;Pública;5.1
RN;2409506;Pedra Grande;Estadual;0.0
RN;2409506;Pedra Grande;Pública;0.0
RN;2409605;Pedra Preta;Estadual;0.0
RN;2409605;Pedra Preta;Pública;0.0
RN;2409704;Pedro Avelino;Estadual;0.0
RN;2409704;Pedro Avelino;Pública;0.0
RN;2409803;Pedro Velho;Estadual;0.0
RN;2409803;Pedro Velho;Pública;0.0
RN;2409902;Pendências;Estadual;3.0
RN;2409902;Pendências;Pública;3.0
RN;2410009;Pilões;Estadual;0.0
RN;2410009;Pilões;Pública;0.0
RN;2410108;Poço Branco;Estadual;0.0
RN;2410108;Poço Branco;Pública;0.0
RN;2410207;Portalegre;Estadual;0.0
RN;2410207;Portalegre;Pública;0.0
RN;2410256;Porto do Mangue;Estadual;0.0
RN;2410256;Porto do Mangue;Pública;0.0
RN;2410306;Serra Caiada;Estadual;0.0
RN;2410306;Serra Caiada;Pública;0.0
RN;2410405;Pureza;Estadual;0.0
RN;2410405;Pureza;Pública;0.0
RN;2410504;Rafael Fernandes;Estadual;0.0
RN;2410504;Rafael Fernandes;Pública;0.0
RN;2410603;Rafael Godeiro;Estadual;4.3
RN;2410603;Rafael Godeiro;Pública;4.3
RN;2410702;Riacho da Cruz;Estadual;0.0
RN;2410702;Riacho da Cruz;Pública;0.0
RN;2410801;Riacho de Santana;Estadual;0.0
RN;2410801;Riacho de Santana;Pública;0.0
RN;2410900;Riachuelo;Estadual;0.0
RN;2410900;Riachuelo;Pública;0.0
RN;2411007;Rodolfo Fernandes;Estadual;0.0
RN;2411007;Rodolfo Fernandes;Pública;0.0
RN;2411056;Tibau;Estadual;2.3
RN;2411056;Tibau;Pública;2.3
RN;2411106;Ruy Barbosa;Estadual;0.0
RN;2411106;Ruy Barbosa;Pública;0.0
RN;2411205;Santa Cruz;Estadual;2.9
RN;2411205;Santa Cruz;Federal;0.0
RN;2411205;Santa Cruz;Pública;4.1
RN;2411403;Santana do Matos;Estadual;0.0
RN;2411403;Santana do Matos;Pública;0.0
RN;2411429;Santana do Seridó;Estadual;0.0
RN;2411429;Santana do Seridó;Pública;0.0
RN;2411502;Santo Antônio;Estadual;0.0
RN;2411502;Santo Antônio;Pública;0.0
RN;2411601;São Bento do Norte;Estadual;0.0
RN;2411601;São Bento do Norte;Pública;0.0
RN;2411700;São Bento do Trairí;Estadual;0.0
RN;2411700;São Bento do Trairí;Pública;0.0
RN;2411809;São Fernando;Estadual;0.0
RN;2411809;São Fernando;Pública;0.0
RN;2411908;São Francisco do Oeste;Estadual;2.3
RN;2411908;São Francisco do Oeste;Pública;2.3
RN;2412005;São Gonçalo do Amarante;Estadual;0.0
RN;2412005;São Gonçalo do Amarante;Federal;0.0
RN;2412005;São Gonçalo do Amarante;Pública;0.0
RN;2412104;São João do Sabugi;Estadual;0.0
RN;2412104;São João do Sabugi;Pública;0.0
RN;2412203;São José de Mipibu;Estadual;0.0
RN;2412203;São José de Mipibu;Pública;0.0
RN;2412302;São José do Campestre;Estadual;0.0
RN;2412302;São José do Campestre;Pública;0.0
RN;2412401;São José do Seridó;Estadual;0.0
RN;2412401;São José do Seridó;Pública;0.0
RN;2412500;São Miguel;Estadual;0.0
RN;2412500;São Miguel;Pública;0.0
RN;2412559;São Miguel do Gostoso;Estadual;0.0
RN;2412559;São Miguel do Gostoso;Pública;0.0
RN;2412609;São Paulo do Potengi;Estadual;0.0
RN;2412609;São Paulo do Potengi;Federal;0.0
RN;2412609;São Paulo do Potengi;Pública;4.6
RN;2412708;São Pedro;Estadual;0.0
RN;2412708;São Pedro;Pública;0.0
RN;2412807;São Rafael;Estadual;0.0
RN;2412807;São Rafael;Pública;0.0
RN;2412906;São Tomé;Estadual;0.0
RN;2412906;São Tomé;Pública;0.0
RN;2413003;São Vicente;Estadual;2.8
RN;2413003;São Vicente;Pública;2.8
RN;2413102;Senador Elói de Souza;Estadual;0.0
RN;2413102;Senador Elói de Souza;Pública;0.0
RN;2413201;Senador Georgino Avelino;Estadual;0.0
RN;2413201;Senador Georgino Avelino;Pública;0.0
RN;2413300;Serra de São Bento;Estadual;0.0
RN;2413300;Serra de São Bento;Pública;0.0
RN;2413359;Serra do Mel;Estadual;0.0
RN;2413359;Serra do Mel;Pública;0.0
RN;2413409;Serra Negra do Norte;Estadual;0.0
RN;2413409;Serra Negra do Norte;Pública;0.0
RN;2413508;Serrinha;Estadual;0.0
RN;2413508;Serrinha;Pública;0.0
RN;2413557;Serrinha dos Pintos;Estadual;3.0
RN;2413557;Serrinha dos Pintos;Pública;3.0
RN;2413607;Severiano Melo;Estadual;3.2
RN;2413607;Severiano Melo;Pública;3.2
RN;2413706;Sítio Novo;Estadual;0.0
RN;2413706;Sítio Novo;Pública;0.0
RN;2413805;Taboleiro Grande;Estadual;3.4
RN;2413805;Taboleiro Grande;Pública;3.4
RN;2413904;Taipu;Estadual;0.0
RN;2413904;Taipu;Pública;0.0
RN;2414001;Tangará;Estadual;0.0
RN;2414001;Tangará;Pública;0.0
RN;2414100;Tenente Ananias;Estadual;0.0
RN;2414100;Tenente Ananias;Pública;0.0
RN;2414159;Tenente Laurentino Cruz;Estadual;0.0
RN;2414159;Tenente Laurentino Cruz;Pública;0.0
RN;2414209;Tibau do Sul;Estadual;0.0
RN;2414209;Tibau do Sul;Pública;0.0
RN;2414308;Timbaúba dos Batistas;Estadual;3.5
RN;2414308;Timbaúba dos Batistas;Pública;3.5
RN;2414407;Touros;Estadual;0.0
RN;2414407;Touros;Pública;0.0
RN;2414456;Triunfo Potiguar;Estadual;0.0
RN;2414456;Triunfo Potiguar;Pública;0.0
RN;2414506;Umarizal;Estadual;0.0
RN;2414506;Umarizal;Pública;0.0
RN;2414605;Upanema;Estadual;3.0
RN;2414605;Upanema;Pública;3.0
RN;2414704;Várzea;Estadual;0.0
RN;2414704;Várzea;Pública;0.0
RN;2414753;Venha-Ver;Estadual;0.0
RN;2414753;Venha-Ver;Pública;0.0
RN;2414803;Vera Cruz;Estadual;0.0
RN;2414803;Vera Cruz;Pública;0.0
RN;2414902;Viçosa;Estadual;3.0
RN;2414902;Viçosa;Pública;3.0
RN;2415008;Vila Flor;Estadual;0.0
RN;2415008;Vila Flor;Pública;0.0
PB;2500106;Água Branca;Estadual;4.6
PB;2500106;Água Branca;Pública;4.6
PB;2500205;Aguiar;Estadual;0.0
PB;2500205;Aguiar;Pública;0.0
PB;2500304;Alagoa Grande;Estadual;0.0
PB;2500304;Alagoa Grande;Pública;0.0
PB;2500403;Alagoa Nova;Estadual;0.0
PB;2500403;Alagoa Nova;Pública;0.0
PB;2500502;Alagoinha;Estadual;0.0
PB;2500502;Alagoinha;Pública;0.0
PB;2500536;Alcantil;Estadual;0.0
PB;2500536;Alcantil;Pública;0.0
PB;2500577;Algodão de Jandaíra;Estadual;0.0
PB;2500577;Algodão de Jandaíra;Pública;0.0
PB;2500601;Alhandra;Estadual;0.0
PB;2500601;Alhandra;Pública;0.0
PB;2500700;São João do Rio do Peixe;Estadual;4.1
PB;2500700;São João do Rio do Peixe;Pública;4.1
PB;2500734;Amparo;Estadual;0.0
PB;2500734;Amparo;Pública;0.0
PB;2500775;Aparecida;Estadual;0.0
PB;2500775;Aparecida;Pública;0.0
PB;2500809;Araçagi;Estadual;0.0
PB;2500809;Araçagi;Pública;0.0
PB;2500908;Arara;Estadual;0.0
PB;2500908;Arara;Pública;0.0
PB;2501005;Araruna;Estadual;0.0
PB;2501005;Araruna;Pública;0.0
PB;2501104;Areia;Estadual;4.1
PB;2501104;Areia;Pública;4.1
PB;2501153;Areia de Baraúnas;Estadual;0.0
PB;2501153;Areia de Baraúnas;Pública;0.0
PB;2501203;Areial;Estadual;0.0
PB;2501203;Areial;Pública;0.0
PB;2501302;Aroeiras;Estadual;3.8
PB;2501302;Aroeiras;Pública;3.8
PB;2501351;Assunção;Estadual;0.0
PB;2501351;Assunção;Pública;0.0
PB;2501401;Baía da Traição;Estadual;3.3
PB;2501401;Baía da Traição;Pública;3.3
PB;2501500;Bananeiras;Estadual;0.0
PB;2501500;Bananeiras;Pública;0.0
PB;2501534;Baraúna;Estadual;0.0
PB;2501534;Baraúna;Pública;0.0
PB;2501575;Barra de Santana;Estadual;0.0
PB;2501575;Barra de Santana;Pública;0.0
PB;2501609;Barra de Santa Rosa;Estadual;0.0
PB;2501609;Barra de Santa Rosa;Pública;0.0
PB;2501708;Barra de São Miguel;Estadual;0.0
PB;2501708;Barra de São Miguel;Pública;0.0
PB;2501807;Bayeux;Estadual;0.0
PB;2501807;Bayeux;Pública;0.0
PB;2501906;Belém;Estadual;3.9
PB;2501906;Belém;Pública;3.9
PB;2502003;Belém do Brejo do Cruz;Estadual;4.1
PB;2502003;Belém do Brejo do Cruz;Pública;4.1
PB;2502052;Bernardino Batista;Estadual;0.0
PB;2502052;Bernardino Batista;Pública;0.0
PB;2502102;Boa Ventura;Estadual;0.0
PB;2502102;Boa Ventura;Pública;0.0
PB;2502151;Boa Vista;Estadual;3.8
PB;2502151;Boa Vista;Pública;3.8
PB;2502201;Bom Jesus;Estadual;0.0
PB;2502201;Bom Jesus;Pública;0.0
PB;2502300;Bom Sucesso;Estadual;0.0
PB;2502300;Bom Sucesso;Pública;0.0
PB;2502409;Bonito de Santa Fé;Estadual;0.0
PB;2502409;Bonito de Santa Fé;Pública;0.0
PB;2502508;Boqueirão;Estadual;4.1
PB;2502508;Boqueirão;Pública;4.1
PB;2502607;Igaracy;Estadual;0.0
PB;2502607;Igaracy;Pública;0.0
PB;2502706;Borborema;Estadual;0.0
PB;2502706;Borborema;Pública;0.0
PB;2502805;Brejo do Cruz;Estadual;3.9
PB;2502805;Brejo do Cruz;Pública;3.9
PB;2502904;Brejo dos Santos;Estadual;0.0
PB;2502904;Brejo dos Santos;Pública;0.0
PB;2503001;Caaporã;Estadual;3.7
PB;2503001;Caaporã;Pública;3.7
PB;2503100;Cabaceiras;Estadual;4.5
PB;2503100;Cabaceiras;Pública;4.5
PB;2503209;Cabedelo;Estadual;0.0
PB;2503209;Cabedelo;Federal;0.0
PB;2503209;Cabedelo;Pública;0.0
PB;2503308;Cachoeira dos Índios;Estadual;0.0
PB;2503308;Cachoeira dos Índios;Pública;0.0
PB;2503407;Cacimba de Areia;Estadual;0.0
PB;2503407;Cacimba de Areia;Pública;0.0
PB;2503506;Cacimba de Dentro;Estadual;4.1
PB;2503506;Cacimba de Dentro;Pública;4.1
PB;2503555;Cacimbas;Estadual;0.0
PB;2503555;Cacimbas;Pública;0.0
PB;2503605;Caiçara;Estadual;0.0
PB;2503605;Caiçara;Pública;0.0
PB;2503704;Cajazeiras;Estadual;0.0
PB;2503704;Cajazeiras;Federal;0.0
PB;2503704;Cajazeiras;Pública;0.0
PB;2503753;Cajazeirinhas;Estadual;0.0
PB;2503753;Cajazeirinhas;Pública;0.0
PB;2503803;Caldas Brandão;Estadual;4.1
PB;2503803;Caldas Brandão;Pública;4.1
PB;2503902;Camalaú;Estadual;5.0
PB;2503902;Camalaú;Pública;5.0
PB;2504009;Campina Grande;Estadual;4.4
PB;2504009;Campina Grande;Federal;0.0
PB;2504009;Campina Grande;Pública;4.5
PB;2504033;Capim;Estadual;4.2
PB;2504033;Capim;Pública;4.2
PB;2504074;Caraúbas;Estadual;0.0
PB;2504074;Caraúbas;Pública;0.0
PB;2504108;Carrapateira;Estadual;0.0
PB;2504108;Carrapateira;Pública;0.0
PB;2504157;Casserengue;Estadual;0.0
PB;2504157;Casserengue;Pública;0.0
PB;2504207;Catingueira;Estadual;0.0
PB;2504207;Catingueira;Pública;0.0
PB;2504306;Catolé do Rocha;Estadual;4.5
PB;2504306;Catolé do Rocha;Federal;0.0
PB;2504306;Catolé do Rocha;Pública;0.0
PB;2504355;Caturité;Estadual;0.0
PB;2504355;Caturité;Pública;0.0
PB;2504405;Conceição;Estadual;0.0
PB;2504405;Conceição;Pública;0.0
PB;2504504;Condado;Estadual;0.0
PB;2504504;Condado;Pública;0.0
PB;2504603;Conde;Estadual;0.0
PB;2504603;Conde;Pública;0.0
PB;2504702;Congo;Estadual;4.7
PB;2504702;Congo;Pública;4.7
PB;2504801;Coremas;Estadual;4.3
PB;2504801;Coremas;Pública;4.3
PB;2504850;Coxixola;Estadual;0.0
PB;2504850;Coxixola;Pública;0.0
PB;2504900;Cruz do Espírito Santo;Estadual;3.3
PB;2504900;Cruz do Espírito Santo;Pública;3.3
PB;2505006;Cubati;Estadual;4.6
PB;2505006;Cubati;Pública;4.6
PB;2505105;Cuité;Estadual;4.5
PB;2505105;Cuité;Pública;4.5
PB;2505204;Cuitegi;Estadual;0.0
PB;2505204;Cuitegi;Pública;0.0
PB;2505238;Cuité de Mamanguape;Estadual;0.0
PB;2505238;Cuité de Mamanguape;Pública;0.0
PB;2505279;Curral de Cima;Estadual;0.0
PB;2505279;Curral de Cima;Pública;0.0
PB;2505303;Curral Velho;Estadual;0.0
PB;2505303;Curral Velho;Pública;0.0
PB;2505352;Damião;Estadual;4.2
PB;2505352;Damião;Pública;4.2
PB;2505402;Desterro;Estadual;0.0
PB;2505402;Desterro;Pública;0.0
PB;2505501;Vista Serrana;Estadual;0.0
PB;2505501;Vista Serrana;Pública;0.0
PB;2505600;Diamante;Estadual;3.7
PB;2505600;Diamante;Pública;3.7
PB;2505709;Dona Inês;Estadual;0.0
PB;2505709;Dona Inês;Pública;0.0
PB;2505808;Duas Estradas;Estadual;0.0
PB;2505808;Duas Estradas;Pública;0.0
PB;2505907;Emas;Estadual;0.0
PB;2505907;Emas;Pública;0.0
PB;2506004;Esperança;Estadual;0.0
PB;2506004;Esperança;Federal;6.0
PB;2506004;Esperança;Pública;0.0
PB;2506103;Fagundes;Estadual;0.0
PB;2506103;Fagundes;Pública;0.0
PB;2506202;Frei Martinho;Estadual;0.0
PB;2506202;Frei Martinho;Pública;0.0
PB;2506251;Gado Bravo;Estadual;0.0
PB;2506251;Gado Bravo;Pública;0.0
PB;2506301;Guarabira;Estadual;3.9
PB;2506301;Guarabira;Federal;0.0
PB;2506301;Guarabira;Pública;0.0
PB;2506400;Gurinhém;Estadual;0.0
PB;2506400;Gurinhém;Pública;0.0
PB;2506509;Gurjão;Estadual;3.3
PB;2506509;Gurjão;Pública;3.3
PB;2506608;Ibiara;Estadual;0.0
PB;2506608;Ibiara;Pública;0.0
PB;2506707;Imaculada;Estadual;3.8
PB;2506707;Imaculada;Pública;3.8
PB;2506806;Ingá;Estadual;0.0
PB;2506806;Ingá;Pública;0.0
PB;2506905;Itabaiana;Estadual;3.9
PB;2506905;Itabaiana;Federal;0.0
PB;2506905;Itabaiana;Pública;4.4
PB;2507002;Itaporanga;Estadual;3.9
PB;2507002;Itaporanga;Federal;5.3
PB;2507002;Itaporanga;Pública;4.4
PB;2507101;Itapororoca;Estadual;3.9
PB;2507101;Itapororoca;Pública;3.9
PB;2507200;Itatuba;Estadual;0.0
PB;2507200;Itatuba;Pública;0.0
PB;2507309;Jacaraú;Estadual;0.0
PB;2507309;Jacaraú;Pública;0.0
PB;2507408;Jericó;Estadual;0.0
PB;2507408;Jericó;Pública;0.0
PB;2507507;João Pessoa;Estadual;0.0
PB;2507507;João Pessoa;Federal;0.0
PB;2507507;João Pessoa;Pública;0.0
PB;2507606;Juarez Távora;Estadual;0.0
PB;2507606;Juarez Távora;Pública;0.0
PB;2507705;Juazeirinho;Estadual;4.5
PB;2507705;Juazeirinho;Pública;4.5
PB;2507804;Junco do Seridó;Estadual;0.0
PB;2507804;Junco do Seridó;Pública;0.0
PB;2507903;Juripiranga;Estadual;0.0
PB;2507903;Juripiranga;Pública;0.0
PB;2508000;Juru;Estadual;4.6
PB;2508000;Juru;Pública;4.6
PB;2508109;Lagoa;Estadual;0.0
PB;2508109;Lagoa;Pública;0.0
PB;2508208;Lagoa de Dentro;Estadual;0.0
PB;2508208;Lagoa de Dentro;Pública;0.0
PB;2508307;Lagoa Seca;Estadual;0.0
PB;2508307;Lagoa Seca;Pública;0.0
PB;2508406;Lastro;Estadual;0.0
PB;2508406;Lastro;Pública;0.0
PB;2508505;Livramento;Estadual;4.3
PB;2508505;Livramento;Pública;4.3
PB;2508554;Logradouro;Estadual;0.0
PB;2508554;Logradouro;Pública;0.0
PB;2508604;Lucena;Estadual;3.2
PB;2508604;Lucena;Pública;3.2
PB;2508703;Mãe d'Água;Estadual;4.3
PB;2508703;Mãe d'Água;Pública;4.3
PB;2508802;Malta;Estadual;0.0
PB;2508802;Malta;Pública;0.0
PB;2508901;Mamanguape;Estadual;3.6
PB;2508901;Mamanguape;Pública;3.6
PB;2509008;Manaíra;Estadual;0.0
PB;2509008;Manaíra;Pública;0.0
PB;2509057;Marcação;Estadual;0.0
PB;2509057;Marcação;Pública;0.0
